NOUN,ADJ,ADV,AUX,CONJ,CCONJ,DET,INTJ,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,text_word_count,text_unique_word_count,sents_count,ents_count,title_word_count,title_unique_word_count,avg_word_len,stdev_word_len,polarity,subjectivity
97,28,18,17,0,17,33,0,13,13,13,28,40,11,0,45,0,11,395,221,15,18,17,17,4.829885057471264,3.4864489130954053,0.14065476190476192,0.44970496894409945
118,32,6,15,0,8,37,1,27,12,15,63,45,6,1,48,0,17,458,232,19,39,28,24,4.968565815324165,3.613049689275746,0.14222983806317144,0.3509880551547217
103,30,11,4,0,18,26,0,10,9,8,79,57,5,1,32,2,16,390,213,12,39,4,4,4.642384105960265,3.118623130913252,0.11056884895925992,0.36537626756804836
139,45,10,23,0,28,43,1,20,15,13,141,117,1,3,48,22,27,627,322,29,88,9,9,4.8,4.008564130388156,0.06032073986619442,0.3870400432900433
128,44,17,23,0,25,40,1,11,12,17,69,89,5,0,49,6,14,503,290,26,42,8,8,4.777408637873754,5.5135852122405264,0.07306201550387598,0.3829457364341085
141,44,10,23,0,28,43,1,22,15,13,142,118,1,3,49,24,28,632,324,29,89,9,9,4.777777777777778,4.000610848858893,0.0918154761904762,0.3654613095238095
46,15,4,5,0,1,18,1,15,9,5,35,16,5,0,25,2,13,214,142,7,25,9,9,4.72961373390558,3.360499286356667,0.11706137000254646,0.400751209574739
160,59,9,28,0,29,84,1,14,26,20,81,71,15,1,94,0,23,720,316,24,53,14,14,4.882723833543506,3.798274016004637,0.16023391812865495,0.4146198830409356
83,15,11,21,0,11,31,1,16,16,8,47,34,2,0,40,0,17,359,199,12,23,10,10,4.633587786259542,3.418600322702415,0.027307692307692314,0.28524725274725266
117,31,12,16,0,8,49,0,24,13,19,43,48,7,0,33,4,9,442,222,19,49,8,8,4.532128514056225,3.029029880946738,0.1298212540148024,0.42510822510822516
54,19,19,11,0,12,33,1,8,15,19,38,30,5,2,38,0,8,316,184,13,26,11,11,4.587392550143266,5.160800672760703,0.10591016548463358,0.38694697737250927
82,29,9,9,0,12,20,0,6,8,5,23,35,6,0,28,0,7,280,173,8,23,3,3,5.0,3.720453218614465,0.03740981240981241,0.31623376623376626
44,15,10,4,0,4,32,0,5,6,3,44,37,2,0,21,1,5,222,137,6,25,13,12,4.680769230769231,3.873732870992314,0.025986513486513485,0.36958874458874463
126,68,24,25,0,15,48,0,21,11,8,59,63,5,0,49,2,41,566,292,25,50,9,9,4.781102362204725,4.304383582556631,0.0,0.0
49,10,5,15,0,7,16,1,14,5,6,49,18,2,0,19,1,18,246,161,8,21,10,9,4.588679245283019,3.5173627978969884,0.010926870748299315,0.40488945578231295
104,19,7,7,0,8,40,1,23,10,10,60,49,2,0,36,0,14,403,176,16,57,11,11,4.287912087912088,2.713680270222439,0.15423809523809523,0.26561904761904764
128,54,19,22,0,16,44,1,24,11,24,69,70,5,2,51,2,19,556,324,25,50,16,15,4.850318471337579,3.335548690377396,0.2515151515151515,0.5189393939393939
167,60,21,15,0,26,56,0,9,5,25,28,83,2,0,46,2,28,547,282,25,25,9,9,5.026941362916007,5.251234472677108,-0.004007177033492825,0.22765151515151513
114,52,20,18,0,15,41,1,13,8,18,34,51,8,0,47,0,11,453,259,17,34,13,12,4.565557729941292,3.0491251770286723,0.05757575757575757,0.2804597701149425
19,5,5,6,0,2,8,3,13,3,5,20,13,2,0,13,0,11,130,101,5,9,7,7,4.419580419580419,3.913524018739084,0.011260330578512402,0.44473140495867763
117,54,5,11,0,15,41,1,13,12,6,64,59,1,3,50,0,15,471,241,15,35,8,8,5.129455909943715,3.4171360359769056,0.05197916666666667,0.37293402777777773
188,69,18,27,0,36,56,0,28,23,29,88,102,8,0,75,1,32,751,354,29,77,11,11,4.9115250291036086,3.5087761934239,0.1621774193548387,0.5106451612903226
69,21,15,9,0,17,33,3,10,8,13,74,44,1,1,33,1,12,360,186,12,31,8,8,4.612345679012345,3.4181150614453504,0.08888888888888886,0.23935185185185187
59,15,8,9,0,5,21,0,14,13,8,34,25,5,0,36,0,9,262,159,9,24,9,9,4.550522648083624,3.213290484825467,0.0058712121212121365,0.37504910213243553
108,43,13,16,0,20,55,0,13,14,8,108,76,2,0,54,0,11,539,275,16,72,10,10,4.7560975609756095,3.190329094291063,0.07909402241594023,0.3697866631085809
108,48,15,18,0,19,49,2,30,9,21,68,72,7,0,38,2,9,506,304,16,40,8,8,4.405498281786942,3.562160671522113,0.18365384615384614,0.33365384615384613
113,28,14,27,0,8,35,1,16,23,12,50,35,5,0,63,1,17,463,247,21,36,17,16,4.50398406374502,3.0685748744693475,0.1218402777777778,0.4770972222222224
146,47,7,16,0,21,54,1,19,8,14,89,86,8,2,58,0,20,568,305,21,46,15,14,5.115326251896813,4.6322569296940825,0.039950396825396826,0.41332341269841266
130,63,18,16,0,18,54,1,32,3,7,58,79,2,2,40,2,15,530,280,19,51,10,10,4.508828250401284,3.038261223372908,0.10509136212624584,0.35300664451827246
85,28,11,13,0,9,38,1,4,5,8,31,34,2,0,29,6,15,320,184,16,16,9,9,4.663911845730028,3.168821366704947,0.14119047619047617,0.4482380952380953
37,30,13,12,0,8,20,1,8,4,8,29,39,0,0,20,0,8,224,152,12,22,7,7,4.448669201520913,3.0006723382864973,0.013051146384479713,0.2892857142857142
84,27,7,28,0,14,42,1,10,15,16,78,65,7,1,37,24,17,435,226,19,52,13,13,4.5442307692307695,4.374779420215914,0.1996392496392496,0.39430014430014426
251,84,23,33,0,46,107,2,40,28,43,149,166,7,2,109,0,30,1078,525,35,92,9,9,4.653077537969624,3.2379543729310103,0.12640922906880356,0.3207815234410979
78,26,15,19,0,9,36,0,8,5,5,49,39,2,0,17,1,10,328,179,13,27,12,11,4.565217391304348,3.088360314940774,0.127,0.32299999999999995
184,64,22,32,0,25,53,1,9,9,25,37,86,2,2,49,2,21,613,308,25,22,7,7,4.887624466571835,3.2964027559491305,0.10919540229885058,0.26091954022988506
206,68,18,37,0,25,49,1,13,19,23,42,86,9,2,74,0,19,692,364,23,27,12,12,4.897567221510884,3.2600545413324995,0.05063747228381374,0.40345528455284546
175,55,21,28,0,22,40,1,14,18,13,63,64,5,2,63,0,23,619,348,19,38,6,6,5.007235890014472,3.4416384328174674,0.2130793226381462,0.33518270944741535
160,89,13,18,0,18,48,0,20,10,14,75,90,9,4,59,1,17,636,344,29,46,18,17,4.998639455782313,3.3681871674387227,0.08917582417582419,0.32862026862026855
95,31,21,25,0,16,44,1,12,16,16,30,52,6,2,35,1,12,404,219,13,17,8,8,4.310195227765727,2.887244090835434,0.0879906204906205,0.388939393939394
252,101,37,48,0,26,79,0,29,20,17,34,129,10,3,87,3,23,874,417,44,30,10,10,4.715841584158416,3.1581138966471274,0.12763157894736843,0.3118421052631579
71,22,2,8,0,8,27,0,0,8,11,21,20,3,0,31,1,5,258,157,11,11,9,9,5.060931899641577,5.120829293544069,0.07273629148629147,0.36576779701779705
63,23,7,8,0,13,25,0,22,6,10,84,53,1,1,20,2,17,340,193,10,52,14,13,4.564556962025317,3.4593740071714256,0.14601325757575762,0.5046969696969696
78,41,18,16,0,12,45,0,15,16,9,88,55,8,0,46,12,12,441,238,16,42,5,5,5.092885375494071,3.641519209501968,0.09144189144189144,0.42489177489177493
140,62,27,23,0,11,55,1,15,9,9,40,61,6,2,44,0,14,527,273,20,26,7,7,4.805414551607445,3.0716369713538567,0.10159512987012988,0.44260995670995684
155,69,18,29,0,17,40,0,17,12,12,84,117,11,2,56,0,19,606,325,34,48,6,6,4.500689655172414,3.022761181284079,0.2016666666666667,0.4765384615384616
174,49,13,18,0,27,60,0,15,12,18,67,87,6,1,58,0,28,637,319,22,33,8,8,5.022038567493113,3.4452660941065427,0.18313735813735818,0.4795103545103545
141,43,15,18,0,20,46,0,8,14,15,54,56,11,0,60,0,14,530,283,16,25,16,16,4.916808149405773,3.1689725580501595,0.0821759259259259,0.3340277777777778
43,25,14,28,0,12,28,0,1,11,16,31,22,9,0,34,0,4,286,168,9,18,15,15,4.853896103896104,3.781674191346496,0.0037935748462064236,0.3714171793119161
59,22,2,7,0,2,29,1,13,6,6,33,35,1,0,20,2,14,250,145,8,22,15,13,4.7595818815331015,5.335725729020833,0.037714408233276146,0.33573525531072695
201,85,29,37,0,25,83,1,10,10,19,46,76,12,2,64,3,16,730,356,26,27,9,9,4.794334975369458,3.0561239970241805,0.22737466022349745,0.48352461491996374
107,49,15,34,0,17,72,5,9,18,38,60,54,9,1,55,0,16,589,280,26,48,7,7,4.340557275541796,2.743018593956655,0.10936147186147185,0.3784783668712241
26,8,4,4,0,1,7,0,3,5,9,15,11,1,0,19,0,5,123,86,6,8,4,4,4.365671641791045,2.688155710604005,0.108298042537173,0.46449628270280446
112,32,7,16,0,11,29,2,13,9,7,57,44,1,2,29,2,14,398,201,14,30,11,11,4.676339285714286,3.2467740645850505,0.06286988328127571,0.33857197654666
105,60,20,19,0,18,59,0,9,7,20,82,63,10,0,41,1,15,530,265,20,43,11,11,4.624373956594324,2.979440178901912,0.14153845304355508,0.31230464263627533
112,38,10,18,0,16,50,0,5,11,19,33,60,2,0,46,0,0,417,244,23,22,15,15,4.9245283018867925,4.628030013336601,0.10905346569139673,0.45958115639150104
213,77,18,31,0,31,64,0,30,18,21,321,273,4,3,70,7,74,1067,546,36,165,6,6,4.616580310880829,4.364621115543603,0.07242703533026114,0.2887480798771122
199,56,22,37,0,37,76,1,6,21,29,109,124,23,0,100,2,10,833,407,32,60,16,16,4.806687565308255,3.229900383126148,0.1444741532976827,0.4103386809269163
108,38,15,23,0,15,35,2,10,10,7,61,59,10,2,45,0,17,448,259,19,42,18,18,4.768627450980392,3.269402725748993,0.12222222222222223,0.2843805114638447
156,58,11,20,0,27,55,1,9,6,5,88,89,4,2,39,0,24,574,286,23,48,7,7,4.808669656203288,3.352876527993105,0.07239571035025581,0.26942960448642267
125,38,13,15,0,26,58,1,17,21,19,97,56,3,1,63,0,25,573,307,15,45,14,13,4.7953125,4.040519717709825,0.10395397426647426,0.43069534632034634
183,76,33,32,0,34,70,1,17,12,18,55,83,7,2,60,2,17,704,357,24,32,12,12,4.711223203026481,3.0461248178506386,0.11852383727383728,0.32999777999777996
139,57,17,19,0,14,61,0,14,25,16,68,66,9,0,56,3,12,575,290,21,42,13,12,5.091331269349845,4.231226013085499,0.12347438197767147,0.3532127192982455
105,41,6,21,0,13,53,1,15,13,10,58,37,7,0,42,1,11,457,242,18,46,12,12,4.886639676113361,4.366489536915042,0.14086712607120772,0.45165945165945165
65,38,3,9,0,8,41,0,15,6,9,67,47,4,1,24,2,15,338,173,8,32,9,9,4.609819121447028,3.214314924446488,0.09122536945812809,0.24248768472906404
105,31,15,29,0,6,33,0,20,25,17,37,61,8,2,53,0,10,437,238,15,28,7,5,4.47410358565737,3.065213797108307,0.1823148148148148,0.38370370370370377
124,45,10,23,0,13,43,1,21,3,9,44,59,2,7,28,2,13,441,232,13,38,8,8,4.526418786692759,3.045856506082709,0.1168700931836525,0.39234123926920544
105,32,9,14,0,11,30,1,21,10,18,45,47,6,6,34,0,11,394,221,14,41,16,15,4.460176991150442,3.172177826624261,0.12051066217732881,0.46734006734006733
42,24,8,13,0,9,27,2,7,4,4,43,21,4,0,23,0,12,242,147,9,27,13,13,5.174242424242424,5.290059854500792,0.07973168606285491,0.40130643166357455
70,24,10,12,0,7,36,0,35,8,5,75,59,4,2,27,2,28,384,228,13,42,16,15,5.172259507829978,6.6433378101568,0.10161822304679449,0.3414296021438879
134,71,5,20,0,13,45,0,22,12,8,70,73,7,0,49,0,14,533,292,20,49,11,11,4.811165845648604,3.338197017756423,0.06524405546144678,0.299254972081059
136,63,15,34,0,15,41,1,10,18,11,25,62,10,1,52,0,6,509,245,19,22,8,8,4.453913043478261,2.836585489600507,0.120010545010545,0.37218892218892224
132,29,6,11,0,20,18,0,9,7,5,30,73,2,0,32,2,17,360,205,15,21,9,9,4.6728110599078345,3.3973020033349317,0.09999919833253168,0.37100849767516436
126,54,10,19,0,14,47,1,8,14,20,64,68,5,0,52,3,15,508,263,21,35,17,15,4.657487091222031,3.019145783265349,0.14116186325090435,0.4654107118148213
96,28,7,11,0,15,37,0,9,8,3,47,62,5,0,29,0,15,357,192,13,36,14,14,5.076190476190476,5.189387441320815,0.04829768550163289,0.33467893217893213
117,41,27,22,0,28,45,1,8,18,25,70,64,9,2,60,1,8,535,312,17,45,11,11,4.90531561461794,3.28755101313254,0.12981957540176717,0.4709809938919529
97,46,15,16,0,14,44,0,2,13,20,46,42,7,0,41,0,11,422,194,13,26,9,9,4.661670235546039,2.891657341883292,0.14612907347282347,0.4652108886483886
85,19,14,14,0,12,53,0,11,8,18,78,41,1,0,47,0,15,452,229,11,48,12,12,4.761133603238866,3.050559010116542,0.050312499999999996,0.28406249999999994
165,55,20,31,0,24,69,0,14,14,23,124,92,11,1,72,2,14,729,354,23,40,5,5,4.985436893203883,3.3178747905888257,0.04640151515151516,0.21105072463768113
37,13,0,3,0,2,16,1,14,9,3,42,21,1,0,25,0,12,194,119,8,23,15,15,4.627906976744186,3.5455860133724197,0.09166666666666667,0.3618965517241379
37,13,0,3,0,2,16,1,14,9,3,42,21,1,0,25,0,12,194,119,8,23,15,15,4.627906976744186,3.5455860133724197,0.05030303030303031,0.36128787878787877
56,11,11,17,0,10,31,1,18,10,4,78,35,2,0,28,1,14,334,193,15,35,13,11,4.585365853658536,3.327896325828269,0.056731601731601744,0.5109307359307358
40,31,6,14,0,9,33,0,4,4,12,42,32,3,0,17,0,7,260,159,13,36,9,7,4.705479452054795,3.3268000749080104,0.07781385281385282,0.32612554112554104
49,22,11,9,0,7,25,1,11,5,16,66,33,2,0,23,1,20,312,166,12,31,6,6,4.965217391304348,3.781681138671052,-0.013690476190476194,0.36130952380952375
91,46,10,17,0,15,38,0,11,11,7,44,55,1,0,46,0,12,391,230,19,49,7,7,4.52,2.845040227756035,0.034047619047619056,0.4159523809523809
36,13,0,3,0,2,16,0,15,9,3,38,20,1,0,25,0,8,184,113,8,25,15,15,4.607843137254902,3.480153053497141,0.1288182143060192,0.40582783070587947
81,43,10,11,0,21,34,1,16,7,12,87,62,1,3,37,0,20,431,234,15,48,7,7,4.978043912175648,4.160951449616766,0.10334249084249084,0.4155677655677656
147,60,5,22,0,27,46,1,10,16,4,113,80,4,0,47,25,31,604,304,21,32,16,15,4.904090267983075,3.667593258285924,0.13897058823529407,0.48210784313725485
147,69,14,22,0,32,51,2,26,20,12,88,71,3,1,58,0,15,639,320,21,65,8,8,4.642857142857143,2.952149612944265,0.03669467787114847,0.25910364145658266
134,56,17,22,0,21,51,0,7,19,16,71,64,9,1,64,0,14,565,289,19,33,11,11,5.052215189873418,4.20083700412625,0.05728230103230102,0.39864094239094244
72,27,9,10,0,8,27,0,10,4,5,17,25,4,2,27,1,5,257,159,8,16,10,9,4.699300699300699,2.987776184188924,0.11334586466165412,0.3231203007518797
126,45,10,25,0,22,53,0,21,13,12,120,108,3,4,55,5,20,600,306,24,83,10,10,4.785216178521618,3.778601040875658,0.13249959916626583,0.4992784992784993
69,34,7,21,0,9,52,0,9,8,13,67,53,11,4,43,1,10,400,209,13,42,13,13,4.626637554585153,3.0073414991343914,0.14374559548978155,0.26784707540521496
57,23,1,15,0,10,33,0,5,11,28,35,41,6,2,40,0,3,290,175,12,26,12,12,4.363095238095238,2.8836659819369235,0.1606060606060606,0.4651515151515152
295,98,23,31,0,57,64,1,23,21,16,69,130,5,2,93,3,25,935,451,35,62,10,10,5.009310986964619,3.387371273919082,0.15333333333333335,0.3555555555555556
32,11,0,5,0,5,25,1,2,4,6,52,23,0,5,13,0,5,193,108,7,33,6,6,4.258928571428571,2.877921321698794,0.1586765615337044,0.4366542980828695
55,30,6,25,0,11,33,0,1,6,26,27,32,5,3,34,0,2,292,167,7,20,14,14,4.265243902439025,2.6692975060498005,0.12610229276895943,0.41040564373897714
185,90,13,28,0,31,79,0,25,30,17,96,118,9,1,81,1,33,805,388,26,61,10,10,5.151351351351352,4.9248476376558346,0.12658730158730158,0.2648901098901099
183,50,20,41,0,20,57,1,54,7,9,99,72,5,4,55,0,22,716,330,35,70,17,15,4.931077694235589,3.595481842225092,0.21160714285714285,0.46681547619047614
67,15,10,14,0,9,23,0,17,16,6,47,27,3,0,38,0,10,302,176,10,36,19,18,4.732522796352583,3.326016260464624,0.102106524427953,0.253776283240569
89,39,9,13,0,8,21,1,18,10,4,26,33,9,2,47,0,7,344,200,11,23,16,16,5.007874015748032,3.1089752830156097,0.008082533408620368,0.49492706568793526
246,99,37,49,0,31,108,1,15,14,23,63,93,15,2,81,3,18,924,429,33,34,7,7,4.805474095796677,3.066179591086925,0.09903352461492,0.41123024262559127
45,8,1,5,0,8,7,1,14,7,3,24,21,0,0,12,0,9,159,113,7,14,7,7,4.751381215469613,3.5915117172269557,0.1495867768595041,0.43321854912764013
64,15,7,14,0,7,26,0,18,9,5,75,53,3,0,29,0,12,323,201,11,52,16,16,4.774535809018568,3.565435257278876,0.14166260822510823,0.4295896464646465
98,30,16,16,0,16,21,1,14,11,15,43,47,7,2,41,1,11,381,235,13,23,22,22,4.653488372093023,3.24786814334487,0.029978354978354986,0.335443722943723
93,29,16,16,0,15,21,1,6,11,16,27,42,7,0,41,0,13,351,213,12,19,22,22,4.66412213740458,3.164561469013811,0.07708333333333334,0.3775132275132276
79,23,10,18,0,11,44,0,36,6,7,70,62,6,1,30,3,20,395,211,14,49,9,9,4.427015250544662,3.2042224499089538,0.07542613636363636,0.24708017676767677
58,21,2,5,0,12,18,1,9,6,11,23,22,4,0,23,0,13,222,138,9,13,21,19,4.955102040816326,3.799539511814567,-0.041074380165289255,0.3800550964187327
133,45,19,16,0,10,41,0,30,6,6,38,72,7,4,33,2,31,458,222,8,28,12,12,4.363970588235294,3.1634229262859246,0.04490079365079365,0.2588492063492064
73,25,6,15,0,8,33,1,24,7,10,46,42,3,4,30,1,20,341,204,9,35,13,13,4.403598971722365,3.0450377756698965,0.019148936170212773,0.27925531914893614
103,33,6,15,0,7,33,1,31,4,2,59,50,2,3,40,0,0,396,230,19,43,9,9,4.717777777777778,3.541405663119457,0.12446642504782039,0.32378435517970405
30,16,4,7,0,4,12,1,15,2,15,49,27,4,0,17,1,13,220,135,9,27,10,10,4.931174089068826,5.455596797857161,0.09547448165869218,0.3947833599149389
29,9,3,4,0,4,32,0,6,2,4,72,37,0,1,8,2,6,210,119,6,37,11,11,4.444,3.035080039039085,0.03482323232323232,0.29487373737373734
139,49,16,26,0,23,68,0,36,16,22,142,95,14,2,85,12,20,755,358,29,97,9,9,4.81322505800464,4.032523013167946,0.13192828910220217,0.38807453416149057
116,32,11,18,0,18,47,0,33,11,10,100,82,4,0,42,0,9,511,277,19,67,16,16,4.083333333333333,2.631462815584752,0.12877684407096177,0.4938613020965961
53,28,13,8,0,2,31,0,3,9,11,22,26,4,2,23,0,4,249,155,10,21,15,14,4.718411552346571,3.1068158481102417,0.10942460317460317,0.30952380952380953
106,30,8,9,0,18,31,2,14,11,9,73,60,3,1,36,1,3,427,246,16,46,13,12,4.660531697341513,3.0714337782904497,,
198,74,21,36,0,25,78,1,39,22,14,113,106,4,4,78,2,23,825,411,31,62,15,14,4.847547974413646,3.786906521630261,0.05047348484848483,0.40347222222222223
87,41,8,23,0,18,43,1,12,9,11,57,48,4,2,46,1,10,420,238,14,37,16,13,4.721868365180467,3.091706392379128,0.0946078431372549,0.2799019607843137
47,28,7,15,0,6,30,1,8,4,14,68,51,5,1,20,0,13,295,141,10,48,11,11,4.686781609195402,4.302287842345372,0.0700990675990676,0.5668473193473195
41,9,4,9,0,4,11,0,11,6,1,26,16,4,0,22,0,9,172,112,8,21,9,9,4.75,3.569965322859189,0.061999458874458874,0.1615631764069264
86,37,10,20,0,17,24,0,6,9,4,19,26,4,0,29,1,8,313,168,13,15,3,3,4.8240469208211145,3.072383063992771,0.1865079365079365,0.3741732804232804
93,31,9,12,0,9,48,1,14,14,9,50,42,2,0,45,0,15,398,214,17,36,13,13,4.458049886621315,2.957837786328544,0.12887568406436328,0.303095646491873
235,74,28,37,0,43,60,0,35,25,18,85,98,10,0,97,0,35,883,461,36,86,8,8,4.529888551165147,3.47343851819726,0.13490476190476192,0.44938095238095244
85,46,10,9,0,18,45,1,18,15,4,53,58,3,3,40,0,11,427,240,10,44,12,11,4.627329192546584,3.230083967492268,0.13666758773141754,0.29433775444413746
32,14,0,3,0,7,14,2,9,3,1,37,26,0,2,8,0,8,155,109,5,21,3,3,4.788043478260869,6.6096194576653575,0.10627104377104378,0.4772471741221742
107,45,2,15,0,16,43,1,10,11,17,94,80,2,0,41,2,13,472,258,20,56,13,13,4.893501805054152,3.5838487919622866,0.06452020202020202,0.33914141414141413
151,28,15,17,0,27,60,0,22,13,10,124,87,3,2,57,0,16,612,296,23,67,10,10,4.7432624113475175,3.20167980068265,0.1284615384615385,0.31726495726495724
136,43,21,30,0,40,50,0,22,17,26,197,130,7,2,88,5,15,777,426,37,122,4,4,4.713347921225383,3.497283745769556,0.10759675647735349,0.3271188512979558
45,21,5,8,0,9,15,1,20,2,16,53,33,4,0,22,2,19,277,169,9,35,10,10,4.864516129032258,3.646299572741202,0.06313131313131312,0.244465761511216
38,14,1,4,0,5,15,1,16,5,5,34,28,1,3,13,1,9,183,128,6,20,9,9,4.63425925925926,5.212733283600877,0.09421989575050799,0.20023411962187465
111,32,18,26,0,11,53,1,79,7,3,101,109,4,1,53,3,27,592,255,16,95,11,10,4.172510518934081,3.2168318750034284,0.03731634527089073,0.37814508723599627
129,35,12,41,0,11,42,2,28,19,21,39,70,15,6,62,0,20,527,285,21,35,8,8,4.548922056384743,4.465316096250035,0.21251708817498288,0.5408965595807701
184,73,25,26,0,24,57,1,29,16,19,48,71,19,1,67,0,28,700,341,24,48,9,9,4.819230769230769,3.3996736871391597,0.13383333333333333,0.3573888888888888
105,57,20,20,0,20,56,1,12,14,21,65,34,8,0,57,0,19,537,274,13,40,12,12,4.984347826086957,3.882610909507294,0.25795454545454544,0.3973484848484849
151,69,19,34,0,22,64,1,13,18,14,58,62,5,2,53,7,20,631,295,27,37,9,9,4.734837799717913,4.0921844874127,0.0891949152542373,0.2885593220338983
103,27,18,23,0,5,34,0,9,14,12,26,49,7,3,50,0,7,375,209,18,16,14,14,4.51288056206089,2.8862142613978605,0.10583839918946303,0.35381205673758864
43,14,7,8,0,2,18,0,32,5,10,36,33,2,8,13,0,12,234,126,11,26,2,2,4.062962962962963,2.757840886545212,0.15198412698412697,0.4251190476190476
54,12,7,8,0,2,21,0,34,5,10,32,40,2,7,13,0,13,248,124,16,27,5,5,4.2076124567474045,2.971825601350841,0.1963053613053613,0.4095243858705397
49,11,7,8,0,4,17,0,36,5,10,34,47,2,7,14,0,13,243,131,14,33,2,2,4.155172413793103,2.95409939869461,0.19076923076923077,0.36211538461538456
42,10,7,8,0,14,19,0,28,5,10,52,38,2,6,13,0,12,248,124,15,30,6,6,4.361774744027303,3.159922335796255,,
72,32,6,9,0,7,25,0,12,7,8,20,29,0,4,20,10,24,279,165,15,15,4,4,4.651090342679128,3.265789585986472,0.003964553964553962,0.3316361878861878
55,12,8,8,0,2,17,0,50,5,10,46,54,2,8,13,0,16,277,131,17,38,4,4,4.051359516616314,2.8689174857519166,-0.014965986394557828,0.3564625850340135
55,16,7,8,0,2,19,0,47,5,10,42,48,2,10,13,0,15,276,133,17,39,2,2,4.024539877300613,2.7811473454073674,0.2135404368358914,0.35465367965367967
49,11,7,8,0,4,17,0,36,5,10,34,47,2,7,14,0,13,243,131,14,33,2,2,4.155172413793103,2.95409939869461,0.15368287740628164,0.37243161094224925
101,59,14,20,0,33,38,0,13,13,9,113,63,5,0,46,9,23,548,293,19,52,10,9,5.151612903225806,3.7103854567465286,0.15746578176725234,0.44683855360325947
129,44,12,15,0,18,39,1,34,10,4,56,68,3,1,43,2,12,499,269,22,71,9,9,4.5394045534150615,3.32028940757948,0.18521645021645028,0.4634794372294372
103,44,11,21,0,19,60,1,46,7,9,87,54,3,2,44,1,21,542,258,16,61,18,17,4.279801324503311,2.9634908307733707,0.14911100803957947,0.42660018552875695
235,96,29,22,0,38,108,1,30,12,11,109,98,1,0,84,2,19,940,370,26,74,16,14,5.044103547459252,3.28405255545102,0.17355555555555555,0.42940740740740735
59,25,15,11,0,10,23,0,17,6,6,25,34,2,0,19,1,4,261,146,9,39,11,11,4.425675675675675,2.9275806317630466,0.16102597402597404,0.3163722943722943
